ts_utc,ts_local,gen_biomass_mw,gen_coal_derived_gas_mw,gen_gas_mw,gen_geothermal_mw,gen_hard_coal_mw,gen_hydro_pumped_storage_consumption_mw,gen_hydro_pumped_storage_mw,gen_hydro_reservoir_mw,gen_hydro_run_of_river_mw,gen_lignite_mw,gen_oil_mw,gen_other_mw,gen_other_renewable_mw,gen_solar_mw,gen_waste_mw,gen_wind_offshore_mw,gen_wind_onshore_mw,gen_total_mw
2025-05-19T14:00Z,2025-05-19 16:00,3627.577,609.135,3256.108,15.190,1451.507,3785.762,57.250,24.693,1187.523,6823.935,272.060,155.200,81.683,29359.650,654.087,408.752,3695.257,51679.607
2025-05-19T15:00Z,2025-05-19 17:00,3812.695,602.065,4743.142,16.925,2339.283,1398.000,234.075,83.192,1189.885,8460.763,272.060,155.200,79.820,22606.365,657.812,365.810,3461.910,49081.003
2025-05-19T16:00Z,2025-05-19 18:00,4229.483,612.435,7262.573,17.355,3000.557,129.732,1717.955,194.137,1226.918,9212.532,272.060,155.200,81.090,14044.030,716.795,355.288,3035.172,46133.580
2025-05-19T17:00Z,2025-05-19 19:00,4562.400,585.995,9034.350,17.850,3427.800,1.978,5270.025,409.380,1321.010,9623.490,272.060,155.200,80.690,5778.980,695.375,344.225,2581.385,44160.215
2025-05-19T18:00Z,2025-05-19 20:00,4640.375,507.445,9514.712,18.593,3589.927,1.895,5576.868,368.720,1326.245,9770.685,272.060,155.403,80.838,1228.767,687.115,511.370,2524.525,40773.647
2025-05-19T19:00Z,2025-05-19 21:00,4554.387,524.605,9606.455,19.245,3655.222,3.225,5002.328,291.312,1324.717,9527.620,272.060,155.202,81.230,54.203,686.197,700.202,3439.865,39894.853
2025-05-19T20:00Z,2025-05-19 22:00,4323.525,525.260,8999.573,19.855,3663.685,73.808,2897.120,314.415,1238.885,9375.950,272.060,155.200,81.725,20.383,686.553,932.817,4556.125,38063.130
2025-05-19T21:00Z,2025-05-19 23:00,4097.438,536.832,8305.298,21.585,3632.943,282.858,1584.128,238.257,1189.358,9313.693,272.060,155.040,82.007,16.053,689.638,904.717,4929.860,35968.905
2025-05-19T22:00Z,2025-05-20 00:00,3954.265,554.595,8738.698,22.090,3590.985,67.095,375.625,223.153,1189.562,9377.785,269.757,154.820,82.273,16.630,732.190,752.373,4502.785,34537.585
2025-05-19T23:00Z,2025-05-20 01:00,3867.935,513.993,8623.490,22.582,3485.017,58.043,174.833,188.947,1190.072,9502.507,269.750,154.820,81.370,15.045,732.235,753.347,4023.380,33599.325
2025-05-20T00:00Z,2025-05-20 02:00,3804.135,496.847,8509.483,22.935,3481.115,133.043,40.770,126.483,1198.825,9508.810,269.750,154.820,81.493,7.933,728.520,878.780,3632.543,32943.240
2025-05-20T01:00Z,2025-05-20 03:00,3760.133,513.938,8509.948,23.245,3490.685,161.347,12.633,167.548,1197.007,9516.970,269.750,154.820,82.295,12.232,731.723,608.492,3482.957,32534.375
2025-05-20T02:00Z,2025-05-20 04:00,3876.705,472.108,8511.505,23.300,3488.185,168.800,20.500,160.107,1190.358,9600.600,269.750,155.278,82.248,9.033,728.655,647.140,3320.957,32556.427
2025-05-20T03:00Z,2025-05-20 05:00,4110.825,381.315,8797.805,22.730,3505.800,98.497,710.832,165.790,1181.428,9556.890,269.750,155.200,82.172,387.482,733.503,555.183,2971.375,33588.080
2025-05-20T04:00Z,2025-05-20 06:00,4339.865,397.233,8979.285,22.142,3550.798,6.965,3255.170,229.653,1253.000,9511.265,269.750,155.200,83.273,3467.872,720.145,686.735,2654.657,39576.043
2025-05-20T05:00Z,2025-05-20 07:00,4331.122,376.967,8839.228,21.012,3531.900,8.030,2885.562,189.173,1250.475,9393.403,269.750,155.200,80.343,11105.952,720.580,785.265,1949.908,45885.840
2025-05-20T06:00Z,2025-05-20 08:00,4044.445,355.207,7578.087,20.348,2997.733,149.040,882.817,377.793,1307.483,8322.955,269.750,155.200,80.028,22069.140,716.733,747.587,903.520,50828.825
2025-05-20T07:00Z,2025-05-20 09:00,3736.790,341.580,5391.515,19.475,1782.040,1290.205,279.537,201.852,1327.778,6650.600,269.750,154.900,79.338,32533.795,694.308,956.985,684.243,55104.485
2025-05-20T08:00Z,2025-05-20 10:00,3466.443,359.685,2611.128,18.560,1294.197,3679.040,99.070,193.407,1310.635,4612.925,269.722,154.820,79.097,39962.530,610.365,1050.870,1208.110,57301.565
2025-05-20T09:00Z,2025-05-20 11:00,3370.572,425.732,2405.102,17.920,1225.122,4215.538,85.160,212.515,1324.928,4251.825,269.690,154.860,77.573,42977.213,608.898,1392.053,1596.697,60395.860
2025-05-20T10:00Z,2025-05-20 12:00,3370.635,429.398,2348.685,17.165,1198.108,3705.445,13.523,175.350,1356.803,4457.135,269.757,155.127,79.588,43287.845,607.530,1542.807,2285.495,61594.950
2025-05-20T11:00Z,2025-05-20 13:00,3378.672,388.720,2327.930,15.320,1127.652,3954.108,29.335,121.093,1345.418,4425.205,269.690,154.900,80.928,42415.225,610.852,1760.910,2802.575,61254.425
2025-05-20T12:00Z,2025-05-20 14:00,3390.445,364.023,2302.842,18.383,1092.485,4731.142,156.558,103.117,1326.230,4435.400,269.695,154.820,81.697,40184.488,604.768,2060.575,3041.980,59587.505
2025-05-20T13:00Z,2025-05-20 15:00,3400.082,356.355,2323.630,19.930,1282.410,4792.710,38.017,136.803,1319.162,4299.663,269.785,155.055,81.487,36607.195,596.655,2539.448,3661.725,57087.402
2025-05-20T14:00Z,2025-05-20 16:00,3542.760,391.455,2469.590,18.765,1718.320,4715.557,102.785,131.183,1302.310,5111.060,269.850,154.820,81.028,31507.963,609.567,3329.105,4671.342,55411.903
2025-05-20T15:00Z,2025-05-20 17:00,3737.218,354.923,3761.365,19.335,2434.403,1982.197,274.675,187.613,1318.013,6923.417,269.785,154.820,81.320,23759.073,659.320,3946.995,5074.490,52956.763
2025-05-20T16:00Z,2025-05-20 18:00,4100.650,364.400,7208.703,19.957,3034.332,173.895,1675.908,190.942,1264.630,8429.812,270.045,156.215,81.638,14066.222,717.575,4610.183,5759.785,51950.997
2025-05-20T17:00Z,2025-05-20 19:00,4415.932,365.433,8680.557,20.377,3316.798,2.962,3736.200,230.108,1310.035,8556.177,269.850,155.532,81.175,5574.802,722.155,4814.977,6555.255,48805.365
2025-05-20T18:00Z,2025-05-20 20:00,4516.503,356.305,9242.750,20.960,3447.528,4.020,4707.267,292.755,1349.638,8546.350,273.445,154.877,80.632,1256.485,723.645,4691.903,6591.477,46252.520
2025-05-20T19:00Z,2025-05-20 21:00,4477.875,363.923,8957.235,21.850,3462.863,4.175,4890.177,429.240,1355.238,8541.132,311.885,154.820,81.400,66.610,711.683,4497.120,7163.108,45486.158
2025-05-20T20:00Z,2025-05-20 22:00,4299.283,359.793,8492.243,22.922,3448.033,3.025,3789.140,314.590,1320.987,8551.733,272.837,154.820,81.800,16.225,713.120,4524.663,7861.207,44223.395
2025-05-20T21:00Z,2025-05-20 23:00,4042.443,348.387,8076.158,23.965,3395.698,6.975,1076.780,254.053,1265.815,8589.373,269.817,154.820,81.975,9.057,715.650,4659.710,8737.503,41701.202
2025-05-20T22:00Z,2025-05-21 00:00,3867.095,413.613,7130.920,24.420,2891.847,10.945,263.337,200.553,1265.053,8609.388,266.077,154.915,82.657,7.643,810.945,4710.615,8627.843,39326.920
2025-05-20T23:00Z,2025-05-21 01:00,3808.117,374.123,5970.693,24.350,2400.868,29.913,423.392,172.982,1269.057,8591.423,265.900,154.820,83.800,7.750,845.587,5200.827,9008.730,38602.420
2025-05-21T00:00Z,2025-05-21 02:00,3717.390,374.210,5682.905,24.800,2136.967,83.407,81.915,20.642,1281.690,8628.995,265.935,154.820,84.025,8.547,839.702,5580.985,9342.150,38225.680
2025-05-21T01:00Z,2025-05-21 03:00,3720.205,351.053,5668.260,24.747,2149.182,79.358,66.978,112.652,1283.918,8628.810,266.035,155.025,84.040,9.088,831.455,6077.887,9850.955,39280.290
2025-05-21T02:00Z,2025-05-21 04:00,3820.020,354.197,5793.435,24.247,2458.798,37.653,40.758,180.060,1291.910,8631.718,265.900,154.820,84.763,12.000,847.335,6057.205,10345.015,40362.180
2025-05-21T03:00Z,2025-05-21 05:00,4032.903,367.977,6063.410,23.282,2637.323,18.553,138.705,162.810,1294.125,8640.360,265.900,155.015,84.725,331.392,844.288,5954.760,10918.513,41915.488
2025-05-21T04:00Z,2025-05-21 06:00,4266.443,366.680,6270.120,22.723,2908.595,16.525,2290.912,150.888,1295.500,8519.017,265.900,155.200,82.725,2988.865,779.678,6217.480,11208.640,47789.365
2025-05-21T05:00Z,2025-05-21 07:00,4290.105,363.353,6548.915,22.840,2838.315,29.040,2150.762,104.610,1346.287,8449.140,265.933,155.390,79.623,8884.272,754.320,5760.040,10871.138,52885.042
2025-05-21T06:00Z,2025-05-21 08:00,4051.262,363.402,5891.050,22.523,2734.597,588.413,788.705,119.998,1363.138,7575.913,265.933,155.570,77.745,17462.333,756.173,5465.515,11124.773,58218.627
2025-05-21T07:00Z,2025-05-21 09:00,3776.940,397.605,4643.870,22.055,2193.227,2831.685,182.278,66.305,1399.243,6370.005,266.062,155.570,77.742,26815.552,732.457,4101.087,12345.375,63545.375
2025-05-21T08:00Z,2025-05-21 10:00,3564.405,412.582,3389.745,21.352,1680.972,4389.132,86.438,91.793,1320.408,5883.350,266.050,155.570,72.315,34141.655,726.893,2401.690,13621.595,67836.812
2025-05-21T09:00Z,2025-05-21 11:00,3443.315,417.403,3079.815,21.413,1555.578,3956.620,116.483,64.715,1325.475,5521.630,266.447,155.295,56.955,37530.122,731.072,1210.223,14641.880,70137.820
2025-05-21T10:00Z,2025-05-21 12:00,3366.470,397.072,2952.590,22.062,1404.753,3791.328,127.907,42.810,1336.597,5234.255,265.917,155.017,58.060,37936.965,637.122,2107.062,15557.370,71602.033
2025-05-21T11:00Z,2025-05-21 13:00,3348.632,430.743,2936.470,20.895,1575.520,3983.415,66.322,32.623,1336.923,5232.167,265.907,154.820,57.515,36856.988,640.517,2322.577,17331.335,72609.955
2025-05-21T12:00Z,2025-05-21 14:00,3360.278,478.475,3001.720,21.840,1796.673,5003.610,34.720,69.237,1312.088,5399.270,265.873,154.820,58.195,35039.743,644.048,1612.390,18278.825,71528.193
2025-05-21T13:00Z,2025-05-21 15:00,3395.278,502.690,2818.490,22.180,1893.705,4748.655,21.983,65.578,1308.412,5535.285,265.873,154.820,59.528,31305.382,702.800,2099.155,19332.155,69483.312
2025-05-21T14:00Z,2025-05-21 16:00,3506.680,491.075,3415.940,22.552,1949.487,4261.080,274.735,123.960,1273.773,5609.195,265.940,154.820,61.542,25197.138,737.110,1725.492,22081.888,66891.327
2025-05-21T15:00Z,2025-05-21 17:00,3717.940,498.952,3832.158,22.192,2106.300,1832.265,469.945,166.048,1336.128,5688.315,265.907,154.820,59.417,17699.555,752.755,3013.307,21699.138,61482.878
2025-05-21T16:00Z,2025-05-21 18:00,4101.407,477.090,5296.485,21.780,2338.620,263.483,1513.093,219.095,1298.875,7179.585,266.190,154.900,60.303,10059.490,822.188,3918.240,21449.638,59176.978
2025-05-21T17:00Z,2025-05-21 19:00,4430.070,491.178,6306.922,22.250,2895.415,40.322,3917.448,264.725,1365.912,7453.318,265.873,154.925,60.867,4421.602,819.947,5287.667,20345.555,58503.675
2025-05-21T18:00Z,2025-05-21 20:00,4520.115,530.685,6984.750,22.965,2789.403,3.970,5283.045,319.767,1392.868,7201.613,265.840,154.820,60.572,1126.130,832.940,6393.323,18051.245,55930.080
2025-05-21T19:00Z,2025-05-21 21:00,4483.448,527.832,6966.558,23.438,2667.352,2.798,4603.995,261.207,1337.967,6950.680,265.873,154.820,60.852,66.845,836.120,6808.102,17225.018,53240.107
2025-05-21T20:00Z,2025-05-21 22:00,4302.743,522.745,6910.403,23.843,2770.577,52.718,3370.562,185.282,1301.555,6830.310,266.160,154.820,61.633,23.335,837.740,6844.340,15842.520,50248.568
2025-05-21T21:00Z,2025-05-21 23:00,4042.835,495.665,6619.038,24.145,2147.633,72.898,1200.173,106.852,1285.132,6511.248,265.970,154.820,61.828,15.033,838.625,6792.233,16483.443,47044.670
2025-05-21T22:00Z,2025-05-22 00:00,3870.875,487.002,6522.748,24.255,2325.730,269.012,231.627,124.120,1289.515,6644.755,265.205,154.820,62.295,11.373,838.158,5162.595,16908.833,44923.905
2025-05-21T23:00Z,2025-05-22 01:00,3828.602,462.418,6426.267,24.380,2184.270,401.250,14.195,117.800,1301.987,7152.042,265.105,154.820,62.680,11.188,850.158,5674.165,17076.647,45606.725
2025-05-22T00:00Z,2025-05-22 02:00,3801.302,509.423,6535.767,24.352,1938.465,994.415,77.065,93.043,1310.283,7125.235,265.070,155.005,61.235,11.663,846.947,5974.847,16767.088,45496.790
2025-05-22T01:00Z,2025-05-22 03:00,3776.170,514.720,6862.935,24.460,1903.887,1035.503,95.405,153.225,1312.950,7163.790,265.070,154.840,61.260,12.365,841.340,6136.403,16837.450,46116.270
2025-05-22T02:00Z,2025-05-22 04:00,3805.733,541.382,7306.373,24.957,1892.398,968.285,58.957,168.173,1313.428,7210.390,265.070,155.065,61.090,13.110,835.408,5953.637,17366.123,46971.292
2025-05-22T03:00Z,2025-05-22 05:00,3951.925,546.535,7839.820,25.133,2091.115,194.945,229.515,231.100,1326.345,7218.680,265.070,155.200,61.330,291.418,780.327,5730.167,17454.120,48197.800
2025-05-22T04:00Z,2025-05-22 06:00,4216.265,452.678,8228.385,24.988,2796.988,3.195,2684.162,430.085,1408.503,7157.160,268.495,155.200,60.850,2252.227,804.418,4959.952,17350.535,53250.890
2025-05-22T05:00Z,2025-05-22 07:00,4313.755,463.610,8020.132,23.023,3141.158,1.850,3282.597,308.713,1359.705,6780.182,394.163,155.200,59.367,6248.190,810.503,4592.370,17310.903,57263.570
2025-05-22T06:00Z,2025-05-22 08:00,4145.295,607.225,7559.500,21.712,3012.875,111.780,1755.745,295.623,1348.202,6672.017,395.920,155.200,58.953,11527.307,786.773,3739.322,19291.338,61373.007
2025-05-22T07:00Z,2025-05-22 09:00,3851.455,667.675,6276.587,21.215,2682.852,1077.672,875.425,473.440,1310.430,6885.998,396.850,155.200,59.230,17933.205,787.467,2616.925,18991.060,63985.015
2025-05-22T08:00Z,2025-05-22 10:00,3669.265,584.400,5739.542,21.225,2068.128,2435.852,300.525,332.860,1306.507,6865.745,272.842,155.250,60.195,23228.790,782.653,2493.403,18983.408,66864.738
2025-05-22T09:00Z,2025-05-22 11:00,3539.790,514.790,4687.470,21.350,1559.535,2917.265,165.502,159.455,1355.068,6431.488,265.102,154.820,60.925,26654.325,751.595,2350.243,20409.005,69080.462
2025-05-22T10:00Z,2025-05-22 12:00,3370.632,408.043,3078.735,20.758,1404.543,3420.822,26.060,70.368,1347.310,4667.840,265.168,154.820,59.498,28358.693,755.770,2321.110,22742.585,69051.930
2025-05-22T11:00Z,2025-05-22 13:00,3256.682,388.842,2644.625,19.020,1502.582,3754.153,6.232,55.718,1357.780,3992.985,265.137,154.820,60.737,29127.818,756.130,2649.970,23257.167,69496.247
2025-05-22T12:00Z,2025-05-22 14:00,3319.270,381.108,2491.003,18.983,1383.168,4684.872,0.920,27.387,1386.987,3886.850,265.270,154.820,60.573,28161.985,779.577,2811.733,24544.690,69674.323
2025-05-22T13:00Z,2025-05-22 15:00,3383.847,381.070,2631.600,19.053,1294.805,4761.220,0.522,24.380,1392.310,3774.565,265.102,154.820,61.763,26592.015,778.465,2947.120,25758.987,69460.425
2025-05-22T14:00Z,2025-05-22 16:00,3486.215,374.527,2716.110,19.293,1215.003,4853.877,42.233,60.240,1404.885,3700.680,369.002,154.820,61.445,23659.290,785.413,3094.100,25447.502,66590.757
2025-05-22T15:00Z,2025-05-22 17:00,3724.092,371.387,3607.110,21.133,957.950,3770.725,140.248,105.005,1416.487,4305.905,451.523,154.837,60.030,19211.885,804.258,3318.755,26563.798,65214.403
2025-05-22T16:00Z,2025-05-22 18:00,4135.915,381.805,4690.080,19.457,1430.835,1807.835,305.938,123.210,1476.097,5002.967,524.795,155.030,75.565,12914.060,811.312,4642.915,26068.700,62758.683
2025-05-22T17:00Z,2025-05-22 19:00,4429.398,467.690,6035.637,20.688,2237.568,592.893,1144.872,197.028,1515.832,6063.325,644.788,155.200,82.888,5897.057,811.757,6298.215,22466.265,58468.208
2025-05-22T18:00Z,2025-05-22 20:00,4642.162,520.697,6700.972,22.073,2384.938,5.525,4215.743,283.755,1587.695,6525.222,647.730,155.200,81.792,1469.138,828.457,6136.157,18053.065,54254.798
2025-05-22T19:00Z,2025-05-22 21:00,4621.805,539.692,6214.625,22.148,2405.733,4.975,4522.130,554.058,1609.122,6531.562,421.240,155.310,81.780,62.600,827.495,6053.552,15795.700,50418.553
2025-05-22T20:00Z,2025-05-22 22:00,4454.403,532.015,6318.030,22.718,2413.845,5.730,3998.082,490.928,1590.440,6537.395,265.452,155.127,81.922,15.380,823.487,6028.210,13795.577,47523.012
2025-05-22T21:00Z,2025-05-22 23:00,4235.007,506.643,5751.983,23.157,2388.927,52.665,2209.253,212.668,1535.630,6517.622,265.335,154.820,82.255,12.797,834.235,5843.690,13531.110,44105.133
2025-05-22T22:00Z,2025-05-23 00:00,4019.790,511.812,4960.245,23.498,1977.360,235.803,359.403,79.828,1522.165,6961.025,265.630,154.820,82.838,10.117,819.875,5164.885,13594.340,40507.630
2025-05-22T23:00Z,2025-05-23 01:00,3927.398,509.048,4787.900,23.807,1739.100,529.305,113.918,115.340,1525.595,7170.175,265.530,154.942,83.067,10.575,812.293,4923.155,14210.230,40372.073
2025-05-23T00:00Z,2025-05-23 02:00,3873.975,494.260,4419.615,24.027,1669.412,631.347,86.835,116.453,1536.062,6806.677,279.472,154.900,81.590,12.870,812.370,4200.302,15174.975,39743.798
2025-05-23T01:00Z,2025-05-23 03:00,3880.395,470.778,4608.243,24.133,1641.065,446.178,64.847,61.975,1549.612,6350.545,293.570,154.920,82.457,10.535,804.053,4715.130,15057.612,39769.870
2025-05-23T02:00Z,2025-05-23 04:00,3934.275,425.145,5016.070,24.128,1690.027,280.842,109.887,86.013,1558.780,6461.380,293.570,155.200,82.448,12.697,776.935,4695.075,14124.300,39445.930
2025-05-23T03:00Z,2025-05-23 05:00,4060.510,429.558,5411.257,24.130,2154.680,300.377,666.327,123.140,1567.035,6884.370,293.602,155.282,82.453,427.728,754.077,4314.833,13322.705,40671.688
2025-05-23T04:00Z,2025-05-23 06:00,4335.340,476.890,5615.485,24.165,2375.665,37.470,2412.030,155.912,1588.493,6902.757,293.602,155.570,82.230,3528.317,781.665,4133.165,11852.525,44713.812
2025-05-23T05:00Z,2025-05-23 07:00,4463.097,450.678,5523.770,23.895,2413.610,2.312,3596.295,206.067,1601.245,6921.235,293.602,155.553,80.840,10422.460,777.445,3758.782,9407.597,50096.172
2025-05-23T06:00Z,2025-05-23 08:00,4291.500,457.220,4709.672,22.985,2395.633,337.245,1467.230,134.363,1635.368,6562.677,293.762,155.200,80.835,19734.110,769.303,3236.550,9544.507,55490.915
2025-05-23T07:00Z,2025-05-23 09:00,4010.137,484.525,3873.057,22.473,1657.467,1263.825,251.405,57.800,1656.685,4563.427,293.800,155.403,81.233,27803.045,779.830,3190.378,11260.910,60141.575
2025-05-23T08:00Z,2025-05-23 10:00,3655.285,483.738,3022.650,22.113,1140.517,2799.568,38.715,38.580,1611.423,3931.133,293.845,155.200,82.978,31985.000,741.620,2945.997,12286.170,62434.963
2025-05-23T09:00Z,2025-05-23 11:00,3585.640,469.280,2187.828,21.825,1111.250,3093.497,11.783,36.017,1494.755,3734.658,293.732,155.200,83.500,33953.035,754.355,3357.710,13089.975,64340.543
2025-05-23T10:00Z,2025-05-23 12:00,3544.335,520.285,2188.675,20.593,1016.980,3788.492,5.418,80.838,1533.608,3692.852,293.630,155.260,83.588,35308.740,756.067,3451.997,13951.948,66604.812
2025-05-23T11:00Z,2025-05-23 13:00,3569.613,491.925,2101.725,21.885,983.587,3856.920,0.630,91.953,1658.915,3707.007,293.630,155.347,83.968,36168.087,758.575,3668.898,15253.862,69009.607
2025-05-23T12:00Z,2025-05-23 14:00,3597.230,432.942,2019.935,22.117,1004.015,4212.472,51.468,64.330,1617.213,3691.075,293.663,155.380,84.165,34378.448,758.000,3812.005,15411.800,67393.785
2025-05-23T13:00Z,2025-05-23 15:00,3633.755,434.765,2039.505,22.535,992.673,4424.863,59.587,108.823,1532.803,3689.995,293.663,155.067,83.990,31614.260,758.192,4268.792,16640.932,66329.337
2025-05-23T14:00Z,2025-05-23 16:00,3744.338,422.605,2338.957,22.290,1061.460,4065.852,48.450,81.358,1552.935,3790.305,293.630,154.820,82.213,26907.270,761.592,4579.868,16585.825,62427.915
2025-05-23T15:00Z,2025-05-23 17:00,3874.815,450.572,3200.120,22.212,1578.355,2619.060,143.648,92.662,1547.905,4209.765,293.762,155.310,81.480,20946.772,814.055,4834.878,17061.955,59308.267
2025-05-23T16:00Z,2025-05-23 18:00,4218.172,485.585,4737.800,22.337,2091.597,850.043,772.362,101.970,1616.870,5494.645,293.730,155.027,80.332,13272.365,814.310,4762.087,16587.542,55506.735
2025-05-23T17:00Z,2025-05-23 19:00,4542.870,485.720,6133.970,22.465,2323.807,70.355,2992.543,131.505,1618.225,6762.985,293.663,154.850,80.360,5904.975,809.850,4223.988,13914.875,50396.650
2025-05-23T18:00Z,2025-05-23 20:00,4678.190,486.212,6668.138,22.803,2363.910,0.810,4523.095,110.905,1631.100,7300.825,293.630,154.933,80.898,1479.100,805.288,3957.487,11800.623,46357.135
2025-05-23T19:00Z,2025-05-23 21:00,4616.842,495.555,6059.990,23.345,2390.047,0.458,3990.805,118.805,1643.553,7348.208,293.663,154.912,81.945,77.150,811.357,4137.730,11472.315,43716.222
2025-05-23T20:00Z,2025-05-23 22:00,4483.663,512.320,6036.440,23.768,2263.182,0.152,3956.600,66.120,1574.555,7275.130,293.850,154.947,82.270,32.042,824.590,3806.863,12294.965,43681.305
2025-05-23T21:00Z,2025-05-23 23:00,4305.993,502.105,5048.163,23.907,1816.683,2.240,2979.222,86.037,1475.810,6949.970,293.850,154.900,82.528,23.920,831.470,3567.672,12903.812,41046.043
2025-05-23T22:00Z,2025-05-24 00:00,4115.495,503.695,4417.325,24.032,1325.085,28.488,2770.190,39.740,1455.328,6643.908,291.540,154.940,82.243,15.443,812.602,3372.588,13455.355,39479.507
2025-05-23T23:00Z,2025-05-24 01:00,4016.950,467.548,4283.675,24.203,1167.293,131.002,1435.872,9.640,1441.885,6146.810,291.352,155.167,82.280,14.020,816.695,4046.703,13573.695,37973.788
2025-05-24T00:00Z,2025-05-24 02:00,3948.878,464.577,4027.550,24.340,1144.097,144.762,397.498,14.560,1432.990,5614.517,291.352,154.847,83.255,18.407,817.508,4380.358,13461.292,36276.027
2025-05-24T01:00Z,2025-05-24 03:00,3931.235,434.890,4029.215,24.483,1167.100,98.093,571.430,10.255,1407.525,4801.102,291.320,154.907,83.843,12.482,807.997,3943.330,13730.522,35401.637
2025-05-24T02:00Z,2025-05-24 04:00,3980.760,463.463,4099.760,24.683,1165.753,81.017,569.003,17.688,1407.243,4566.743,291.355,155.062,83.470,13.922,802.628,2989.548,13677.500,34308.577
2025-05-24T03:00Z,2025-05-24 05:00,4101.915,428.288,4248.092,25.242,1147.795,14.210,967.235,17.492,1404.265,4619.113,291.320,155.200,82.745,458.175,796.880,2116.605,13070.812,33931.175
2025-05-24T04:00Z,2025-05-24 06:00,4223.953,418.060,4188.115,25.230,1046.675,28.883,838.793,13.070,1420.872,4554.255,291.320,155.200,81.470,3979.180,792.097,1636.783,11790.253,35455.325
2025-05-24T05:00Z,2025-05-24 07:00,4208.515,357.623,3510.190,24.453,947.735,372.472,323.637,11.055,1453.247,3928.765,291.320,155.200,81.648,11945.875,788.888,1691.832,9340.095,39060.077
2025-05-24T06:00Z,2025-05-24 08:00,4066.052,352.655,2395.328,23.413,518.888,2212.150,182.095,54.895,1504.375,3074.830,291.320,155.202,82.625,23110.980,760.553,1617.260,7726.128,45916.598
2025-05-24T07:00Z,2025-05-24 09:00,3870.892,379.495,1888.977,22.675,490.418,4312.837,38.822,77.418,1500.348,2748.845,291.800,155.007,82.028,32353.625,755.920,1833.648,8158.832,54648.750
2025-05-24T08:00Z,2025-05-24 10:00,3705.680,368.950,1783.662,22.282,485.312,4667.253,13.692,100.898,1508.640,2497.322,292.107,155.150,82.100,35224.607,759.048,1446.040,8635.130,57080.622
2025-05-24T09:00Z,2025-05-24 11:00,3637.775,404.290,1723.007,21.988,463.447,5162.050,1.055,88.890,1401.122,2504.205,291.450,155.192,80.835,35583.967,755.660,1700.298,9290.710,58103.892
2025-05-24T10:00Z,2025-05-24 12:00,3564.003,508.007,1757.952,21.565,467.707,5136.890,11.740,84.957,1460.257,2471.632,291.320,154.968,80.480,36154.240,761.535,1561.733,10051.280,59403.378
2025-05-24T11:00Z,2025-05-24 13:00,3550.345,532.358,1709.423,21.155,456.160,5274.360,31.463,86.178,1447.920,2487.668,291.352,154.820,82.273,36016.048,761.992,1367.888,10634.900,59631.940
2025-05-24T12:00Z,2025-05-24 14:00,3544.222,498.308,1711.380,21.185,444.215,5179.613,38.855,55.877,1456.178,2441.025,291.320,154.820,81.132,33672.122,757.465,1167.043,9887.343,56222.490
2025-05-24T13:00Z,2025-05-24 15:00,3591.175,483.670,1727.767,23.535,473.988,5081.520,20.020,76.597,1498.680,2426.693,291.420,154.820,80.900,29487.042,758.055,1221.537,10490.605,52806.505
2025-05-24T14:00Z,2025-05-24 16:00,3728.307,417.072,1756.727,23.495,497.207,3991.987,105.345,36.017,1454.398,2429.365,291.352,155.028,80.165,23538.250,756.480,1888.570,12901.718,50059.497
2025-05-24T15:00Z,2025-05-24 17:00,3932.068,423.940,1896.332,23.430,508.942,2704.242,194.365,37.588,1457.862,2320.350,291.423,154.820,80.968,17721.237,761.382,4587.128,16119.958,50511.793
2025-05-24T16:00Z,2025-05-24 18:00,4258.835,414.385,2156.175,23.367,541.098,238.175,3526.810,49.947,1444.102,2323.115,262.430,154.820,79.947,10163.202,805.692,5188.097,17378.170,48770.195
2025-05-24T17:00Z,2025-05-24 19:00,4597.710,415.293,2700.470,23.770,610.258,0.150,5866.958,99.575,1462.092,3313.070,262.085,154.820,80.495,4000.565,831.205,5642.355,17179.372,47240.092
2025-05-24T18:00Z,2025-05-24 20:00,4655.007,396.915,2922.005,24.947,609.358,0.152,5955.100,101.240,1478.033,3654.332,262.085,154.820,81.050,845.640,829.400,5217.587,17940.292,45127.812
2025-05-24T19:00Z,2025-05-24 21:00,4609.257,372.983,2863.200,26.415,563.923,0.300,5830.273,34.645,1425.673,3608.980,262.050,154.820,81.263,39.120,820.658,4497.110,19515.650,44706.018
2025-05-24T20:00Z,2025-05-24 22:00,4432.155,364.525,2560.597,27.093,518.567,3.928,4687.020,21.747,1355.668,3311.120,262.183,154.820,80.065,19.885,832.102,4269.675,20064.212,42961.435
2025-05-24T21:00Z,2025-05-24 23:00,4235.257,372.538,2277.613,27.242,508.090,35.593,2826.565,24.525,1309.275,3225.980,262.233,154.820,79.565,11.520,831.658,4836.812,20567.355,41551.048
2025-05-24T22:00Z,2025-05-25 00:00,4071.535,447.245,2152.283,27.130,500.740,150.167,2468.715,10.008,1306.490,2580.188,291.335,155.035,80.198,12.607,817.280,5850.680,20317.887,41089.355
2025-05-24T23:00Z,2025-05-25 01:00,3970.533,483.685,2009.923,26.990,491.673,77.095,1133.525,17.538,1258.085,2621.805,291.358,154.820,80.172,16.740,763.975,5646.175,20035.675,39002.670
2025-05-25T00:00Z,2025-05-25 02:00,3905.327,471.200,2044.755,26.828,483.675,85.873,529.822,23.808,1234.290,2736.730,291.352,154.820,80.060,12.360,763.947,5746.850,19540.007,38045.833
